"CountyName","RegionName","PrecinctName","Black.AA","White","Asian","Hispanic","Native.American","Multiple","Other","Unknown","DemPct","RepPct","NonPct","DemVotes","RepVotes","NonVotes"
"PICKENS","Upstate","CALHOUN",72,1019,37,22,3,4,6,3,0.608,0.3897,0.0023,259,166,1
"PICKENS","Upstate","CLEMSON",78,1576,68,11,0,3,12,2,0.5005,0.4985,0.001,491,489,1
"PICKENS","Upstate","ISSAQUEENA",99,631,36,12,2,0,6,0,0.5731,0.4221,0.0048,239,176,2
"PICKENS","Upstate","WEST CENTRAL",138,782,23,17,1,6,12,1,0.5201,0.4698,0.0101,155,140,3
"PICKENS","Upstate","NORTH CENTRAL",73,909,3,18,3,2,5,0,0.3111,0.6851,0.0038,163,359,2
"PICKENS","Upstate","PIKE",78,831,27,11,1,4,9,0,0.4331,0.563,0.0039,220,286,2
"PICKENS","Upstate","LAWRENCE CHAPEL",20,1141,13,6,3,3,5,1,0.3066,0.6903,0.003,203,457,2
"PICKENS","Upstate","NORRIS",54,1025,8,9,2,3,2,0,0.185,0.8115,0.0035,106,465,2
"PICKENS","Upstate","SIX MILE",5,1326,2,6,0,2,5,0,0.1489,0.8497,0.0014,109,622,1
"PICKENS","Upstate","SIX MILE MOUNTAIN",3,1384,5,6,1,4,3,1,0.2174,0.7799,0.0027,160,574,2
"PICKENS","Upstate","PRATERS CREEK",15,826,3,3,0,0,0,0,0.1053,0.8947,0,46,391,0
"PICKENS","Upstate","MOUNTAIN VIEW",6,1474,7,2,1,0,4,1,0.2042,0.7943,0.0015,136,529,1
"PICKENS","Upstate","ALBERT R. LEWIS",11,1192,1,4,1,2,2,0,0.146,0.8524,0.0016,93,543,1
"PICKENS","Upstate","HOLLY SPRINGS",5,1435,6,3,2,2,3,0,0.2164,0.7836,0,166,601,0
"PICKENS","Upstate","PUMPKINTOWN",15,1367,4,6,1,3,4,0,0.2303,0.7685,0.0013,184,614,1
"PICKENS","Upstate","GRIFFIN",12,1347,1,3,2,2,7,0,0.1751,0.8249,0,135,636,0
"PICKENS","Upstate","NORTH PICKENS",13,1226,3,8,1,1,7,0,0.1617,0.8383,0,98,508,0
"PICKENS","Upstate","WEST PICKENS",72,1190,1,9,1,2,2,0,0.2075,0.7859,0.0065,127,481,4
"PICKENS","Upstate","SOUTH PICKENS",232,849,2,8,1,3,4,0,0.3006,0.6952,0.0042,144,333,2
"PICKENS","Upstate","EAST PICKENS",20,1139,3,7,2,1,1,0,0.1236,0.8764,0,75,532,0
"PICKENS","Upstate","GLASSY MOUNTAIN",40,1111,4,7,1,2,6,0,0.1157,0.8825,0.0018,64,488,1
"PICKENS","Upstate","CEDAR ROCK",22,1155,2,5,1,0,6,0,0.1738,0.8262,0,106,504,0
"PICKENS","Upstate","SKELTON",21,1033,6,12,1,2,5,1,0.1272,0.871,0.0018,72,493,1
"PICKENS","Upstate","RICES CREEK",51,1124,0,7,0,2,1,0,0.1835,0.8148,0.0017,107,475,1
"PICKENS","Upstate","WEST LIBERTY",46,1110,1,22,0,1,5,1,0.172,0.828,0,107,515,0
"PICKENS","Upstate","EAST LIBERTY",57,997,4,12,3,1,4,0,0.19,0.8081,0.0019,99,421,1
"PICKENS","Upstate","FLAT ROCK",16,1167,1,15,1,1,1,0,0.1757,0.8211,0.0032,110,514,2
"PICKENS","Upstate","ZION",49,1046,4,29,0,2,1,1,0.1943,0.8057,0,102,423,0
"PICKENS","Upstate","SMITH GROVE",44,825,3,8,4,2,4,0,0.2377,0.7623,0,87,279,0
"PICKENS","Upstate","ARIAL MILL",45,913,2,21,3,3,6,0,0.1978,0.7956,0.0067,89,358,3
"PICKENS","Upstate","SIMPSON",406,662,1,24,1,3,4,1,0.5691,0.4282,0.0027,214,161,1
"PICKENS","Upstate","WOODSIDE",194,1171,14,50,4,5,6,0,0.3453,0.6472,0.0075,231,433,5
"PICKENS","Upstate","BRUSHY CREEK",124,1383,13,43,1,2,3,1,0.2739,0.7224,0.0037,221,583,3
"PICKENS","Upstate","PICKENSVILLE",87,920,6,5,0,3,5,0,0.2655,0.7325,0.002,133,367,1
"PICKENS","Upstate","EASLEY",119,1027,2,21,2,5,4,0,0.2885,0.7115,0,148,365,0
"PICKENS","Upstate","FOREST ACRES",82,881,4,14,2,1,6,0,0.3067,0.6933,0,165,373,0
"PICKENS","Upstate","CRESTVIEW",43,1086,15,10,0,6,2,0,0.2052,0.7917,0.0031,134,517,2
"PICKENS","Upstate","SITTON",72,1230,14,19,1,3,10,0,0.227,0.7703,0.0027,168,570,2
"PICKENS","Upstate","ROCK SPRINGS",97,1135,15,21,1,2,9,1,0.2281,0.7703,0.0016,146,493,1
"PICKENS","Upstate","SALUDA",85,979,3,36,2,2,5,0,0.2636,0.7364,0,141,394,0
"PICKENS","Upstate","CROSSWELL",41,1310,4,15,2,6,6,1,0.1854,0.8117,0.003,124,543,2
"PICKENS","Upstate","GEORGES CREEK",89,920,3,8,1,2,3,0,0.2522,0.7426,0.0053,144,424,3
"PICKENS","Upstate","MCKISSICK",150,1033,2,13,3,10,7,1,0.303,0.69,0.007,173,394,4
"PICKENS","Upstate","VINLAND",21,975,1,10,1,1,5,0,0.1475,0.8525,0,73,422,0
"PICKENS","Upstate","CROSSROADS",15,1192,1,6,1,0,0,0,0.1932,0.8068,0,97,405,0
"PICKENS","Upstate","DACUSVILLE",26,993,2,4,0,2,4,0,0.1459,0.8515,0.0027,55,321,1
"PICKENS","Upstate","NINE FORKS",2,1169,5,1,2,1,1,1,0.1464,0.8446,0.0089,82,473,5
"PICKENS","Upstate","SOUTH CENTRAL",233,791,9,51,0,3,8,2,0.4865,0.5135,0,216,228,0
"PICKENS","Upstate","CRESCENT HILL",21,1208,3,7,4,1,2,0,0.1319,0.8646,0.0035,76,498,2
"PICKENS","Upstate","NORTH LIBERTY",106,947,1,17,1,0,6,0,0.1895,0.8084,0.0021,90,384,1
"PICKENS","Upstate","PENDLETON",22,955,2,4,0,1,1,0,0.1619,0.8381,0,74,383,0
"PICKENS","Upstate","FRUIT MOUNTAIN",63,784,3,16,2,1,2,0,0.2277,0.7723,0,79,268,0
"PICKENS","Upstate","POPE FIELD",86,800,1,37,4,6,4,0,0.3134,0.6818,0.0048,131,285,2
"PICKENS","Upstate","SHEFFIELD",80,1230,6,14,0,4,2,2,0.2175,0.7798,0.0027,159,570,2
"PICKENS","Upstate","TRI COUNTY",55,475,4,11,0,1,3,0,0.3178,0.6822,0,102,219,0
"PICKENS","Upstate","MCALLISTER",99,977,17,26,1,3,7,3,0.2559,0.7421,0.002,130,377,1
"PICKENS","Upstate","LENHART",133,854,8,19,0,1,4,0,0.2597,0.738,0.0023,114,324,1
"RICHLAND","Midlands","WARD 1",197,1128,33,28,1,13,19,5,0.7485,0.2495,0.0019,384,128,1
"RICHLAND","Midlands","WARD 2",567,489,18,13,1,3,20,2,0.855,0.1412,0.0038,224,37,1
"RICHLAND","Midlands","WARD 3",441,1035,21,24,3,3,12,6,0.7837,0.215,0.0014,576,158,1
"RICHLAND","Midlands","WARD 5",209,1005,30,21,2,8,20,4,0.6875,0.3025,0.01,275,121,4
"RICHLAND","Midlands","WARD 6",414,889,16,14,1,0,6,1,0.6457,0.3516,0.0027,483,263,2
"RICHLAND","Midlands","WARD 7",1151,21,0,9,4,1,5,4,0.9848,0.0152,0,390,6,0
"RICHLAND","Midlands","WARD 8",2126,18,3,21,3,7,52,13,0.9714,0.0286,0,238,7,0
"RICHLAND","Midlands","WARD 9",1076,71,4,7,6,4,8,7,0.9599,0.0372,0.0029,335,13,1
"RICHLAND","Midlands","WARD 10",52,1378,16,18,2,3,15,3,0.7528,0.2447,0.0025,606,197,2
"RICHLAND","Midlands","WARD 11",508,836,14,22,1,1,5,3,0.7926,0.2074,0,470,123,0
"RICHLAND","Midlands","WARD 12",114,1329,20,21,2,4,10,3,0.7318,0.2669,0.0013,562,205,1
"RICHLAND","Midlands","WARD 13",100,1832,28,20,3,7,8,5,0.7476,0.2507,0.0018,841,282,2
"RICHLAND","Midlands","WARD 14",82,1419,12,17,1,5,6,0,0.6804,0.3185,0.0011,628,294,1
"RICHLAND","Midlands","WARD 15",84,902,6,6,0,2,6,3,0.5767,0.4233,0,327,240,0
"RICHLAND","Midlands","WARD 16",15,1292,3,6,0,1,3,1,0.485,0.5125,0.0025,388,410,2
"RICHLAND","Midlands","WARD 17",47,1490,9,8,0,2,9,2,0.5407,0.4571,0.0021,511,432,2
"RICHLAND","Midlands","WARD 18",833,305,3,9,1,4,13,3,0.8785,0.1215,0,441,61,0
"RICHLAND","Midlands","WARD 19",1301,49,6,11,1,1,8,0,0.9693,0.0307,0,442,14,0
"RICHLAND","Midlands","WARD 20",910,855,13,9,1,2,11,3,0.835,0.165,0,683,135,0
"RICHLAND","Midlands","WARD 21",1484,72,7,11,1,4,15,2,0.9689,0.0311,0,591,19,0
"RICHLAND","Midlands","WARD 22",1349,122,3,12,0,1,9,2,0.9557,0.0443,0,626,29,0
"RICHLAND","Midlands","WARD 23",171,769,3,6,0,1,5,2,0.6955,0.3045,0,354,155,0
"RICHLAND","Midlands","WARD 24",20,912,4,9,1,1,1,0,0.4613,0.5369,0.0018,256,298,1
"RICHLAND","Midlands","WARD 25",81,1476,5,9,1,0,7,0,0.4075,0.5925,0,390,567,0
"RICHLAND","Midlands","WARD 26",546,811,29,52,3,11,29,7,0.7338,0.2662,0,430,156,0
"RICHLAND","Midlands","WARD 29",1124,186,5,19,5,3,6,1,0.9564,0.0417,0.0019,504,22,1
"RICHLAND","Midlands","WARD 30",269,791,22,18,1,5,22,1,0.7215,0.2785,0,285,110,0
"RICHLAND","Midlands","WARD 31",829,101,4,8,1,0,5,1,0.9477,0.0523,0,326,18,0
"RICHLAND","Midlands","WARD 32",924,19,6,3,1,1,6,1,0.9625,0.0375,0,257,10,0
"RICHLAND","Midlands","WARD 33",533,490,8,8,3,1,14,1,0.8496,0.1504,0,339,60,0
"RICHLAND","Midlands","WARD 34",251,892,5,9,3,0,4,0,0.6429,0.3571,0,369,205,0
"RICHLAND","Midlands","ARCADIA",432,1027,34,16,3,5,8,2,0.601,0.399,0,470,312,0
"RICHLAND","Midlands","ARDINCAPLE",466,21,0,1,1,0,3,1,0.9706,0.0294,0,231,7,0
"RICHLAND","Midlands","BALLENTINE 1",175,1208,32,25,3,2,6,1,0.4438,0.5562,0,320,401,0
"RICHLAND","Midlands","BALLENTINE 2",68,1695,18,20,2,1,11,2,0.2862,0.7127,0.0011,259,645,1
"RICHLAND","Midlands","BEATTY ROAD",743,176,12,18,3,6,16,1,0.9238,0.0762,0,291,24,0
"RICHLAND","Midlands","BLUFF",1902,78,2,13,4,1,14,2,0.9656,0.0344,0,841,30,0
"RICHLAND","Midlands","BLYTHEWOOD 1",270,1470,26,35,1,8,11,0,0.3914,0.6055,0.0031,382,591,3
"RICHLAND","Midlands","BLYTHEWOOD 2",793,1322,15,40,2,8,23,3,0.5392,0.4608,0,647,553,0
"RICHLAND","Midlands","BLYTHEWOOD 3",1006,1222,19,37,4,10,9,2,0.6117,0.3875,8e-04,753,477,1
"RICHLAND","Midlands","BOOKMAN",1327,1309,47,71,5,10,29,0,0.6699,0.3301,0,976,481,0
"RICHLAND","Midlands","BRANDON 1",1172,631,17,24,4,6,29,4,0.8019,0.1981,0,668,165,0
"RICHLAND","Midlands","BRANDON 2",1251,561,32,64,7,8,21,7,0.8481,0.1494,0.0026,653,115,2
"RICHLAND","Midlands","BRIARWOOD",1512,923,46,55,1,7,37,0,0.7607,0.2384,9e-04,833,261,1
"RICHLAND","Midlands","BRIDGE CREEK",1385,559,44,56,3,10,36,2,0.799,0.1981,0.0029,835,207,3
"RICHLAND","Midlands","CAUGHMAN ROAD",1184,687,15,9,3,3,17,1,0.7581,0.2395,0.0023,652,206,2
"RICHLAND","Midlands","COLLEGE PLACE",1464,86,6,8,2,2,9,1,0.9619,0.0381,0,556,22,0
"RICHLAND","Midlands","COOPER",32,1133,7,6,1,2,6,2,0.4826,0.5159,0.0015,319,341,1
"RICHLAND","Midlands","DENNYSIDE",498,534,11,11,3,0,7,1,0.6173,0.3827,0,292,181,0
"RICHLAND","Midlands","DENTSVILLE",1918,226,15,28,4,3,20,3,0.9181,0.0819,0,740,66,0
"RICHLAND","Midlands","DUTCH FORK 1",122,1082,7,8,1,0,3,0,0.3627,0.6356,0.0016,222,389,1
"RICHLAND","Midlands","DUTCH FORK 2",271,1030,30,34,5,1,9,3,0.5365,0.4621,0.0014,382,329,1
"RICHLAND","Midlands","DUTCH FORK 3",233,1945,38,48,4,2,16,3,0.4049,0.5936,0.0016,515,755,2
"RICHLAND","Midlands","DUTCH FORK 4",324,1308,26,25,2,7,15,0,0.4567,0.5411,0.0022,417,494,2
"RICHLAND","Midlands","EASTOVER",1175,105,2,4,4,1,3,0,0.9176,0.0807,0.0016,557,49,1
"RICHLAND","Midlands","EDGEWOOD",1810,73,1,11,4,1,11,2,0.9549,0.0451,0,593,28,0
"RICHLAND","Midlands","ESTATES",818,1164,39,47,3,8,16,1,0.6142,0.383,0.0028,656,409,3
"RICHLAND","Midlands","FAIRLAWN",2066,710,9,37,3,3,21,2,0.8415,0.1585,0,1030,194,0
"RICHLAND","Midlands","FAIRWOLD",831,8,3,2,1,1,5,0,0.9727,0.0273,0,356,10,0
"RICHLAND","Midlands","EAST FOREST ACRES",31,1240,7,8,5,0,4,1,0.4079,0.5921,0,279,405,0
"RICHLAND","Midlands","NORTH FOREST ACRES",345,995,11,15,4,5,16,1,0.5985,0.3954,0.0061,392,259,4
"RICHLAND","Midlands","SOUTH FOREST ACRES",130,1403,11,19,1,0,11,1,0.4994,0.5006,0,430,431,0
"RICHLAND","Midlands","FRIARSGATE 1",546,980,13,34,1,3,13,0,0.6126,0.3874,0,487,308,0
"RICHLAND","Midlands","FRIARSGATE 2",429,897,31,22,5,4,22,1,0.5598,0.433,0.0071,393,304,5
"RICHLAND","Midlands","OLD FRIARSGATE",527,738,11,18,1,1,6,2,0.6064,0.392,0.0015,396,256,1
"RICHLAND","Midlands","GADSDEN",1310,78,2,2,2,0,4,0,0.9343,0.0642,0.0015,640,44,1
"RICHLAND","Midlands","GARNERS",514,365,3,19,4,1,4,2,0.6919,0.3081,0,283,126,0
"RICHLAND","Midlands","GREENVIEW",1644,12,2,4,1,2,11,1,0.9822,0.0178,0,772,14,0
"RICHLAND","Midlands","GREGG PARK",770,1189,31,50,2,3,17,5,0.6127,0.3873,0,522,330,0
"RICHLAND","Midlands","HAMPTON",500,1102,17,23,3,4,14,2,0.7401,0.2544,0.0055,541,186,4
"RICHLAND","Midlands","HARBISON 1",1048,1052,23,50,9,7,19,1,0.7628,0.2361,0.0011,701,217,1
"RICHLAND","Midlands","HARBISON 2",601,699,7,14,3,3,15,1,0.7169,0.2798,0.0033,433,169,2
"RICHLAND","Midlands","HOPKINS 1",1215,162,1,5,4,3,7,3,0.9018,0.0949,0.0033,551,58,2
"RICHLAND","Midlands","HOPKINS 2",1367,245,4,4,3,1,7,2,0.8685,0.1315,0,601,91,0
"RICHLAND","Midlands","HORRELL HILL",1069,1120,10,57,5,5,21,2,0.5846,0.4111,0.0042,556,391,4
"RICHLAND","Midlands","HUNTING CREEK",210,257,3,7,1,0,4,0,0.5872,0.4128,0,138,97,0
"RICHLAND","Midlands","KEELS 1",1546,340,27,30,3,3,16,0,0.8915,0.1085,0,641,78,0
"RICHLAND","Midlands","KEELS 2",1244,183,9,22,1,3,9,2,0.935,0.065,0,518,36,0
"RICHLAND","Midlands","KEENAN",885,822,11,11,5,5,9,2,0.7257,0.2731,0.0012,627,236,1
"RICHLAND","Midlands","KELLY MILL",863,980,27,49,3,8,23,8,0.6393,0.3607,0,592,334,0
"RICHLAND","Midlands","KILLIAN",1234,808,18,58,2,5,23,2,0.7407,0.2593,0,774,271,0
"RICHLAND","Midlands","KINGSWOOD",2201,531,11,34,4,4,23,4,0.8651,0.1333,0.0016,1071,165,2
"RICHLAND","Midlands","LAKE CAROLINA",1055,1626,81,81,3,13,44,9,0.6355,0.3638,7e-04,919,526,1
"RICHLAND","Midlands","LINCOLNSHIRE",2019,66,1,9,1,2,19,2,0.9798,0.0202,0,872,18,0
"RICHLAND","Midlands","LONGCREEK",1320,2828,64,101,9,12,51,1,0.519,0.478,0.0031,1189,1095,7
"RICHLAND","Midlands","LONGLEAF",1338,243,19,55,2,5,22,0,0.9087,0.0913,0,756,76,0
"RICHLAND","Midlands","LYKESLAND",991,748,16,23,4,6,18,1,0.7362,0.2638,0,628,225,0
"RICHLAND","Midlands","MALLET HILL",1278,1042,126,63,7,12,33,8,0.7026,0.2974,0,827,350,0
"RICHLAND","Midlands","MEADOWFIELD",318,1338,25,22,1,7,9,0,0.5156,0.48,0.0045,463,431,4
"RICHLAND","Midlands","MEADOWLAKE",2048,109,2,8,4,4,16,34,0.968,0.0309,0.0011,847,27,1
"RICHLAND","Midlands","MCENTIRE",404,408,5,15,0,4,4,2,0.638,0.362,0,245,139,0
"RICHLAND","Midlands","MIDWAY",1881,557,51,87,10,12,41,4,0.8635,0.1346,0.002,879,137,2
"RICHLAND","Midlands","MILL CREEK",802,381,12,25,0,2,8,0,0.7935,0.2065,0,442,115,0
"RICHLAND","Midlands","MONTICELLO",966,722,8,12,4,0,10,0,0.5875,0.4125,0,487,342,0
"RICHLAND","Midlands","NORTH SPRINGS 1",560,655,29,26,5,3,15,2,0.6357,0.3643,0,417,239,0
"RICHLAND","Midlands","NORTH SPRINGS 2",1284,1461,60,54,3,8,18,2,0.6601,0.3392,8e-04,870,447,1
"RICHLAND","Midlands","NORTH SPRINGS 3",1330,478,26,57,1,8,25,1,0.8366,0.1623,0.001,799,155,1
"RICHLAND","Midlands","OAK POINTE 1",259,915,35,29,9,2,19,3,0.5355,0.4604,0.0042,385,331,3
"RICHLAND","Midlands","OAK POINTE 2",150,548,6,8,3,1,3,1,0.4911,0.5089,0,194,201,0
"RICHLAND","Midlands","OAK POINTE 3",355,640,17,22,1,3,17,3,0.5947,0.4035,0.0018,336,228,1
"RICHLAND","Midlands","OAKWOOD",261,686,9,10,0,0,4,1,0.5645,0.4355,0,289,223,0
"RICHLAND","Midlands","OLYMPIA",1042,1109,27,47,5,10,23,5,0.7756,0.2244,0,508,147,0
"RICHLAND","Midlands","PARKRIDGE 1",285,613,5,14,0,4,7,2,0.5682,0.4298,0.0021,275,208,1
"RICHLAND","Midlands","PARKRIDGE 2",423,455,16,13,3,2,10,1,0.6113,0.3887,0,195,124,0
"RICHLAND","Midlands","PARKWAY 1",1571,529,35,57,2,6,36,4,0.8506,0.1485,9e-04,928,162,1
"RICHLAND","Midlands","PARKWAY 2",1345,724,40,47,4,12,25,5,0.769,0.2292,0.0018,852,254,2
"RICHLAND","Midlands","PARKWAY 3",1462,229,49,49,2,12,23,5,0.8998,0.1002,0,808,90,0
"RICHLAND","Midlands","PENNINGTON 1",23,961,12,2,0,0,4,1,0.3562,0.6381,0.0057,249,446,4
"RICHLAND","Midlands","PENNINGTON 2",275,1093,29,27,3,3,17,0,0.5505,0.4483,0.0012,447,364,1
"RICHLAND","Midlands","PINE GROVE",1315,269,11,23,0,1,10,1,0.895,0.105,0,639,75,0
"RICHLAND","Midlands","PINE LAKES 1",938,152,5,8,2,2,9,1,0.9304,0.0674,0.0022,428,31,1
"RICHLAND","Midlands","PINE LAKES 2",1312,185,4,26,1,4,18,3,0.9145,0.084,0.0016,588,54,1
"RICHLAND","Midlands","PINEWOOD",1403,356,6,35,5,7,20,2,0.8631,0.1369,0,681,108,0
"RICHLAND","Midlands","POLO ROAD",1299,846,134,98,9,10,46,4,0.7486,0.2476,0.0038,792,262,4
"RICHLAND","Midlands","PONTIAC 1",917,1364,62,68,7,4,31,2,0.6034,0.3966,0,665,437,0
"RICHLAND","Midlands","PONTIAC 2",458,977,69,35,4,3,21,1,0.5575,0.4425,0,456,362,0
"RICHLAND","Midlands","RICE CREEK 1",1285,306,20,44,3,10,15,1,0.8757,0.123,0.0014,641,90,1
"RICHLAND","Midlands","RICE CREEK 2",1761,747,51,56,5,12,37,2,0.8317,0.1667,0.0017,1003,201,2
"RICHLAND","Midlands","RIDGE VIEW 1",1365,800,82,70,5,9,41,2,0.7815,0.2148,0.0037,837,230,4
"RICHLAND","Midlands","RIDGE VIEW 2",1783,921,61,78,6,16,50,6,0.7905,0.2064,0.0031,1030,269,4
"RICHLAND","Midlands","RIDGEWOOD",642,32,1,0,2,0,3,1,0.9702,0.0298,0,293,9,0
"RICHLAND","Midlands","RIVERSIDE",724,490,13,23,3,2,17,0,0.7818,0.2182,0,344,96,0
"RICHLAND","Midlands","RIVERSPRINGS 1",126,984,15,9,1,3,13,0,0.4093,0.5907,0,264,381,0
"RICHLAND","Midlands","RIVERSPRINGS 2",439,917,15,9,2,4,14,2,0.5796,0.4204,0,415,301,0
"RICHLAND","Midlands","RIVERSPRINGS 3",325,1053,52,18,6,10,19,0,0.4611,0.5376,0.0013,362,422,1
"RICHLAND","Midlands","RIVERWALK",1129,1545,25,48,3,3,22,1,0.6325,0.3675,0,876,509,0
"RICHLAND","Midlands","ROUND TOP",425,265,7,15,0,1,7,0,0.6475,0.3525,0,248,135,0
"RICHLAND","Midlands","ST. ANDREWS",703,470,14,16,5,1,9,3,0.7679,0.2302,0.0019,397,119,1
"RICHLAND","Midlands","SANDLAPPER",1824,654,64,91,9,14,47,5,0.8435,0.1558,7e-04,1175,217,1
"RICHLAND","Midlands","SATCHELFORD",137,1207,8,14,2,2,7,0,0.4702,0.5298,0,394,444,0
"RICHLAND","Midlands","SKYLAND",465,605,16,16,4,2,17,0,0.7705,0.2273,0.0023,339,100,1
"RICHLAND","Midlands","SOUTH BELTLINE",635,700,29,26,3,8,13,2,0.7457,0.2526,0.0017,434,147,1
"RICHLAND","Midlands","SPRING HILL",61,2037,8,17,5,2,4,0,0.2297,0.7678,0.0025,271,906,3
"RICHLAND","Midlands","SPRING VALLEY",962,1648,36,60,11,6,26,3,0.6459,0.3534,8e-04,828,453,1
"RICHLAND","Midlands","SPRING VALLEY WEST",1842,820,32,55,5,7,24,2,0.8049,0.1934,0.0016,982,236,2
"RICHLAND","Midlands","SPRINGVILLE 1",81,1820,28,21,1,3,9,1,0.2998,0.6992,9e-04,319,744,1
"RICHLAND","Midlands","SPRINGVILLE 2",23,1719,12,15,2,1,7,0,0.2775,0.7203,0.0021,262,680,2
"RICHLAND","Midlands","TRENHOLM ROAD",95,929,13,5,0,2,6,1,0.4645,0.5319,0.0036,255,292,2
"RICHLAND","Midlands","TRINITY",673,525,8,20,6,2,14,3,0.6985,0.2982,0.0034,417,178,2
"RICHLAND","Midlands","VALHALLA",786,1341,71,57,4,8,30,1,0.5742,0.4249,9e-04,650,481,1
"RICHLAND","Midlands","VALLEY STATE PARK",2297,581,30,79,6,10,32,4,0.8891,0.1095,0.0015,1226,151,2
"RICHLAND","Midlands","WALDEN",833,260,9,19,1,4,7,3,0.8635,0.1365,0,329,52,0
"RICHLAND","Midlands","WEBBER",694,402,5,6,0,3,9,2,0.7123,0.2877,0,359,145,0
"RICHLAND","Midlands","WESTMINSTER",1223,497,21,33,1,4,20,4,0.8501,0.1483,0.0016,516,90,1
"RICHLAND","Midlands","WHITEWELL",1368,374,16,33,3,7,22,3,0.8883,0.1117,0,533,67,0
"RICHLAND","Midlands","WILDEWOOD",620,2019,122,33,11,7,41,5,0.5175,0.4818,8e-04,667,621,1
"RICHLAND","Midlands","WOODFIELD",1574,759,65,168,6,6,24,3,0.76,0.2391,0.001,782,246,1
"RICHLAND","Midlands","WOODLANDS",45,2061,36,14,3,3,7,1,0.479,0.5202,8e-04,627,681,1
"SALUDA","Midlands","CENTENNIAL",78,368,0,10,0,0,0,0,0.2253,0.7747,0,57,196,0
"SALUDA","Midlands","CLYDE",6,229,0,3,0,1,0,0,0.1233,0.8767,0,18,128,0
"SALUDA","Midlands","DELMAR",20,371,0,0,0,0,0,1,0.1724,0.8276,0,40,192,0
"SALUDA","Midlands","FRUIT HILL",413,252,1,10,1,0,1,1,0.6034,0.3966,0,210,138,0
"SALUDA","Midlands","HIGGINS/ZOAR",291,337,1,30,0,0,2,0,0.4625,0.5375,0,148,172,0
"SALUDA","Midlands","HOLLY",6,928,1,6,1,0,1,0,0.1493,0.8507,0,79,450,0
"SALUDA","Midlands","HOLLYWOOD",63,1123,1,5,0,0,3,0,0.1659,0.8341,0,114,573,0
"SALUDA","Midlands","HOLSTONS",276,552,2,7,3,0,1,0,0.3648,0.6331,0.0021,174,302,1
"SALUDA","Midlands","MAYSON",84,311,0,6,0,1,1,0,0.2988,0.7012,0,72,169,0
"SALUDA","Midlands","MT. WILLING",41,178,0,8,0,0,0,0,0.2713,0.7287,0,35,94,0
"SALUDA","Midlands","PLEASANT CROSS",87,107,0,1,0,0,0,0,0.4554,0.5268,0.0179,51,59,2
"SALUDA","Midlands","PLEASANT GROVE",8,689,1,5,0,1,2,0,0.2217,0.7783,0,92,323,0
"SALUDA","Midlands","RICHLAND",71,462,1,7,0,0,1,0,0.2118,0.7882,0,61,227,0
"SALUDA","Midlands","RIDGE SPRING/MONETTA",332,347,0,5,0,0,1,0,0.5446,0.4554,0,226,189,0
"SALUDA","Midlands","SALUDA NO. 1",645,426,3,31,0,1,3,2,0.6456,0.3544,0,317,174,0
"SALUDA","Midlands","SALUDA NO. 2",335,690,1,55,3,0,2,1,0.3774,0.6226,0,194,320,0
"SALUDA","Midlands","SARDIS",27,455,0,6,1,2,0,0,0.1126,0.8874,0,34,268,0
"SALUDA","Midlands","WARD",196,219,2,1,0,0,1,0,0.5143,0.4857,0,108,102,0
"SPARTANBURG","Upstate","WOODRUFF LEISURE CENTER",187,976,6,19,1,2,7,1,0.2746,0.7185,0.0069,120,314,3
"SPARTANBURG","Upstate","ARCADIA ELEMENTARY",250,585,28,109,1,2,3,1,0.5621,0.432,0.0059,190,146,2
"SPARTANBURG","Upstate","REBIRTH MISSIONARY BAPTIST",290,2596,28,117,3,4,18,0,0.3128,0.6832,0.004,468,1022,6
"SPARTANBURG","Upstate","MORNINGSIDE BAPTIST",262,1667,21,27,2,4,10,0,0.3579,0.6421,0,350,628,0
"SPARTANBURG","Upstate","BOILING SPRINGS 9TH GRADE",559,2735,105,120,11,9,30,1,0.3693,0.6294,0.0013,548,934,2
"SPARTANBURG","Upstate","GABLE MIDDLE SCHOOL",323,2531,39,33,3,4,10,1,0.2935,0.7051,0.0014,410,985,2
"SPARTANBURG","Upstate","LAKE BOWEN BAPTIST",162,3688,39,33,5,5,19,2,0.2043,0.7946,0.0011,376,1462,2
"SPARTANBURG","Upstate","COOLEY SPRINGS BAPTIST",263,1803,12,34,1,1,7,0,0.2555,0.7435,0.001,246,716,1
"SPARTANBURG","Upstate","LANDRUM HIGH SCHOOL",85,2254,14,16,4,3,8,1,0.2191,0.7792,0.0017,259,921,2
"SPARTANBURG","Upstate","HENDRIX ELEMENTARY",517,1514,74,85,6,4,20,2,0.4478,0.5512,0.0011,420,517,1
"SPARTANBURG","Upstate","CANNONS ELEMENTARY",151,919,12,17,2,2,4,1,0.3487,0.6469,0.0044,159,295,2
"SPARTANBURG","Upstate","CAVINS HOBBYSVILLE",37,779,2,22,3,2,0,1,0.1722,0.8278,0,73,351,0
"SPARTANBURG","Upstate","E.P. TODD ELEMENTARY",819,1250,56,42,1,3,11,4,0.5385,0.4615,0,510,437,0
"SPARTANBURG","Upstate","CHEROKEE SPRINGS FIRE STATION",189,1241,46,23,1,0,5,0,0.222,0.7748,0.0031,143,499,2
"SPARTANBURG","Upstate","CLIFDALE ELEMENTARY",75,687,6,11,2,2,6,0,0.3482,0.6492,0.0026,133,248,1
